text,aspect,sentiment_label,language
MASOLE A QOBELLOA HO PAKA $T$ EA TREASON,NYEOENG,-1,sesotho
$T$ O TŠABA HO EMA KA PELA MOAHLOLI,MOCHOCHISI,-1,sesotho
MOCHOCHISI O TŠABA HO EMA KA PELA $T$,MOAHLOLI,0,sesotho
$T$ O HANA HO FANA KA BOPAKI,TONAKHOLO,-1,sesotho
$T$ O RE NYEOE EA TREASON E QHALOE,RAMOLAO,0,sesotho
RAMOLAO O RE $T$ EA TREASON E QHALOE,NYEOE,-1,sesotho
$T$  EA TREASON E FARETSE BOPAKI BO MAFEKEFEKE,NYEOE,-1,sesotho
UTLOA MEK'HAEFETE EA $T$,MOHLOMPHEHI,-1,sesotho
$T$ BA QOSOA KA HO SENYA SERITI SA LELAPA LA BORENA,BANNA,-1,sesotho
BANNA BA QOSOA KA HO SENYA $T$ SA LELAPA LA BORENA,SERITI,-1,sesotho
BANNA BA QOSOA KA HO SENYA SERITI SA $T$,LELAPA LA BORENA,0,sesotho
$T$ KA KOTSI EA MOLLO,TLHOKOMELISO,-1,sesotho
$T$ EA LITABA,PHATLALATSO,0,sesotho
$T$ LE FUMANA BANNA BA LE MOLATO,LEKHOTLA,0,sesotho
LEKHOTLA LE FUMANA $T$ BA LE MOLATO,BANNA,-1,sesotho
LEHLAKORE LA $T$ MABAPI LE LITABA TSA POLAO EA MONNA,SEPOLESA,-1,sesotho
LEHLAKORE LA SEPOLESA MABAPI LE LITABA TSA POLAO EA $T$,MONNA,-1,sesotho
$T$ A HLATSISOA LIKHOMO TSE 12,MASHOLU,1,sesotho
MASHOLU A HLATSISOA $T$ TSE 12,LIKHOMO,0,sesotho
$T$ O RE O NE A SA BO HLOTHE,MOPARAMENTE,-1,sesotho
BA HLAHOA LESUMATHA KE $T$,MOFETA-KA-TSELA,1,sesotho
$T$ LA HO HLOEKISA NAHA LE TSOELA PELE,LETŠOLO,1,sesotho
LETŠOLO LA HO HLOEKISA $T$ LE TSOELA PELE,NAHA,1,sesotho
$T$ SE TŠOARELA MAHOKELA THUPELO,SEPOLESA,1,sesotho
SEPOLESA SE TŠOARELA $T$ THUPELO,MAHOKELA,0,sesotho
SEPOLESA SE TŠOARELA MAHOKELA $T$,THUPELO,1,sesotho
$T$ LI ETELOA KE SEPOLESA,LIHLOPHA TSA BOIPELETSO,1,sesotho
LIHLOPHA TSA BOIPELETSOLI ETELOA KE $T$,SEPOLESA,0,sesotho
BA HLAHA KHOTLA KA BOSHOLU BA $T$,LIPHOOFOLO,-1,sesotho
BA HLAHA $T$ KA BOSHOLU BA LIPHOOFOLO,KHOTLA,0,sesotho
$T$ LI ABELOA LIKHAU KE MORENA,LITHO TSA SEPOLESA,1,sesotho
LITHO TSA SEPOLESA LI ABELOA LIKHAU KE $T$,MORENA,0,sesotho
$T$ O AHLOLOA LILEMO TSE 10 CHANKANENG,MOSALI,-1,sesotho
$T$ E ILENG EA UTSUOA KEREKENG E FUMANOA NAHENG E 'NGOE,KOLOI,1,sesotho
KOLOI E ILENG EA UTSUOA $T$ E FUMANOA NAHENG E 'NGOE,KEREKENG,0,sesotho
$T$ EO E SA LENG A BATLOA KE SEPOLESA OA INEHELA,MONNA,1,sesotho
MONNA EO E SA LENG A BATLOA KE $T$ OA INEHELA,SEPOLESA,0,sesotho
$T$ SE THIBA MEKOKO HO ISA NAHA HO MAKHAOLA-KHANG,SEBAPALI,1,sesotho
SEBAPALI SE THIBA MEKOKO HO ISA $T$ HO MAKHAOLA-KHANG,NAHA,1,sesotho
$T$ E LEBOHELA MORENA KA MPHO EA SEHLABELO SA 'MISA,KEREKE,1,sesotho
KEREKE E LEBOHELA $T$ KA MPHO EA SEHLABELO SA 'MISA,MORENA,1,sesotho
KEREKE E LEBOHELA MORENA KA $T$,MPHO EA SEHLABELO SA 'MISA,1,sesotho
$T$ EA BOPHATLALATSI,MEMO,0,sesotho
$T$ O HLAHA KHOTLA KA QOSO EA POLAO EA MOTHO,MONNA,-1,sesotho
MONNA O HLAHA $T$ KA QOSO EA POLAO EA MOTHO,KHOTLA,0,sesotho
MONNA O HLAHA KHOTLA KA QOSO EA POLAO EA $T$,MOTHO,-1,sesotho
PHATLALATSO EA $T$,LITABA,0,sesotho
$T$ BA LIPOLAO TSE SEHLOHO BA QHAUTSOA KE SEPOLESA,BABELAELLOA,-1,sesotho
BABELAELLOA BA $T$ TSE SEHLOHO BA QHAUTSOA KE SEPOLESA,LIPOLAO,-1,sesotho
BABELAELLOA BA LIPOLAO TSE SEHLOHO BA QHAUTSOA KE $T$,SEPOLESA,1,sesotho
$T$ O QOSOA KA BOQHEKANYETSI BA LIMILIONE,MOSEBELETSI OA BANKA,-1,sesotho
$T$ O FUMANOA KA HARA LEKOALIBA LA MALI,MOSALI,-1,sesotho
MOSALI O FUMANOA KA HARA LEKOALIBA LA $T$,MALI,-1,sesotho
$T$ O QOSOA KA HO HLOKOFATSA BANA,MONNA,-1,sesotho
MONNA O QOSOA KA HO HLOKOFATSA $T$,BANA,-1,sesotho
$T$ EA NENG A NYAMELE OA TSETOLLOA,MONNA,1,sesotho
$T$ SE MATLAFATSA MOKHOA OA BOIPOLESO,SEPOLESA,1,sesotho
$T$ O FUMANOA KA LITHETHEFATSI TSE SENG MOLAONG,MONNA,-1,sesotho
MONNA O FUMANOA KA $T$ TSE SENG MOLAONG,LITHETHEFATSI,-1,sesotho
$T$ O FUMANOA A EPETSOE KA JARETENG,MONNA,-1,sesotho
MONNA O FUMANOA A EPETSOE KA $T$,JARETENG,0,sesotho
$T$ E LAHLEHELOA KE MATSEBE-TSEBE A MALOTI KA BOKHOSHELI,KOMPONE EA MARANGRANG,-1,sesotho
$T$ EA SEPOLESA,TSEBISO,0,sesotho
$T$ O THUNYETSA MOHOE LEFU,MOKHOENYANA,-1,sesotho
MOKHOENYANA O THUNYETSA $T$ LEFU,MOHOE,-1,sesotho
$T$ O PHURA LESHOETLA LE BASALI,MOKHATLO,1,sesotho
MOKHATLO O PHURA LESHOETLA LE $T$,BASALI,1,sesotho
$T$ EA HOEBANG KA 'MELE O HLAHA KHOTLA KA POLAO,MOSALI,-1,sesotho
MOSALI EA HOEBANG KA 'MELE O HLAHA $T$ KA POLAO,KHOTLA,0,sesotho
$T$ SE TEKENA SELEKANE SA TŠEBELISANO  LE MOKHATLO OA MASUPA-TSELA,SEPOLESA,1,sesotho
SEPOLESA SE TEKENA $T$ SA TŠEBELISANO  LE MOKHATLO OA MASUPA-TSELA,SELEKANE,1,sesotho
SEPOLESA SE TEKENA SELEKANE SA TŠEBELISANO  LE $T$,MOKHATLO OA MASUPA-TSELA,1,sesotho
$T$ BA EA CHANKANENG KA BOSHOLU,BANNA,-1,sesotho
BANNA BA EA $T$ KA BOSHOLU,CHANKANENG,0,sesotho
$T$ SE TŠOARELOA THUPELO,SEPOLESA,1,sesotho
SEPOLESA SE TŠOARELOA $T$,THUPELO,1,sesotho
$T$ O QOSOA KA LETOTO LA LITLOLO TSA MOLAO,MONNA,-1,sesotho
MONNA O QOSOA KA LETOTO LA $T$,LITLOLO TSA MOLAO,-1,sesotho
$T$ O ELETSA BACHA HO KHOA LITLOLONG TSA MOLAO,MOOKAMELI,1,sesotho
MOOKAMELI O ELETSA $T$ HO KHOA LITLOLONG TSA MOLAO,BACHA,0,sesotho
MOOKAMELI O ELETSA BACHA HO KHOA $T$,LITLOLONG TSA MOLAO,-1,sesotho
LETŠOLO LA 'MUSO LA HO HLOEKISA $T$,NAHA,1,sesotho
$T$ LA HO HLOEKISA NAHA,LETŠOLO LA 'MUSO,0,sesotho
$T$ LE RUPELA LITICHERE,LEFAPHA LA LITIMA-MOLLO LE PHOLOSO,1,sesotho
LEFAPHA LA LITIMA-MOLLO LE PHOLOSO LE RUPELA $T$,LITICHERE,0,sesotho
BA QETA LILEMO TSE 25 BA NTSE BA SEBELETSA $T$,SECHABA,0,sesotho
BA QOSOA KA BOSHOLU BA $T$,MERATHATHA,-1,sesotho
$T$ SE FUOA MABONE KE KOMPONE,SEPOLESA,1,sesotho
SEPOLESA SE FUOA $T$ KE KOMPONE,MABONE,0,sesotho
SEPOLESA SE FUOA MABONE KE $T$,KOMPONE,1,sesotho
KHABARENG $T$ O LUMELA MOLATO,MONNA,1,sesotho
$T$,LITEBOHO,1,sesotho
$T$ A MACHA A FUMANTŠOA THUPELO,MAPOLESA,0,sesotho
MAPOLESA A MACHA A FUMANTŠOA $T$,THUPELO,1,sesotho
BA HLAHA KHOTLA KA BOSHOLU BA $T$,LITLHARE,-1,sesotho
$T$ O AHLOLOA M8 000 KA HO HLOMPHOLLA BORENA,MONNA,-1,sesotho
MONNA O AHLOLOA M8 000 KA HO HLOMPHOLLA $T$,BORENA,0,sesotho
$T$ O FUMANOA A LE MOLATO OA HO RUA SETHUNYA KA THOKO HO MOLAO,MONNA,-1,sesotho
MONNA O FUMANOA A LE MOLATO OA HO RUA $T$ KA THOKO HO MOLAO,SETHUNYA,-1,sesotho
MONNA O FUMANOA A LE MOLATO OA HO RUA SETHUNYA KA THOKO HO $T$,MOLAO,0,sesotho
$T$ SE FUMANTŠOA THUPELO,SEPOLESA,0,sesotho
SEPOLESA SE FUMANTŠOA $T$,THUPELO,1,sesotho
$T$ O QOSOA KA HO TLOLA MELAO EA NAHA,MONNA,-1,sesotho
MONNA O QOSOA KA HO TLOLA $T$,MELAO EA NAHA,0,sesotho
$T$ BA FUMANOA HAHA BA NTSE BA HLABA LIPOLI,BANNA,-1,sesotho
BANNA BA FUMANOA HAHA BA NTSE BA HLABA $T$,LIPOLI,0,sesotho
$T$ A ETELA SEKOLO,MAPOLESA A BASALI,1,sesotho
MAPOLESA A BASALI A ETELA $T$,SEKOLO,0,sesotho
$T$ E POTLAKILENG,TSEBISO,0,sesotho
TLHOKOMELISO HO $T$,SECHABA,0,sesotho
$T$ BA ITLHAPHOLA KA NKU EA MONG’A EONA,BATŠOARUOA,-1,sesotho
BATŠOARUOA BA ITLHAPHOLA KA $T$ EA MONG’A EONA,NKU,0,sesotho
$T$ E TLABOLA SELEKANE,MEKHATLO,1,sesotho
MEKHATLO E TLABOLA $T$,SELEKANE,0,sesotho
$T$ O AHLOLOA SELEMO CHANKANENG KA HO BA LE KHOMO EA FATŠE,MONNA,-1,sesotho
MONNA O AHLOLOA SELEMO $T$ KA HO BA LE KHOMO EA FATŠE,CHANKANENG,0,sesotho
MONNA O AHLOLOA SELEMO CHANKANENG KA HO BA LE $T$,KHOMO EA FATŠE,0,sesotho
$T$ SE PHUTHA MASAPO A MOTHO MOTEBONG OA SESOLE,SEPOLESA,1,sesotho
SEPOLESA SE PHUTHA $T$ MOTEBONG OA SESOLE,MASAPO A MOTHO,-1,sesotho
SEPOLESA SE PHUTHA MASAPO A MOTHO $T$,MOTEBONG OA SESOLE,0,sesotho
$T$ O TOBANE LE LINYEOE TSE THARO,MONNA,-1,sesotho
MONNA O TOBANE LE $T$ TSE THARO,LINYEOE,0,sesotho
$T$ BA HLOTHA MOKOTLA O TŠETSENG MATSEBETSEBE KA SENYANYATSI,BANNA,-1,sesotho
BANNA BA HLOTHA $T$ O TŠETSENG MATSEBETSEBE KA SENYANYATSI,MOKOTLA,1,sesotho
BANNA BA HLOTHA MOKOTLA O TŠETSENG MATSEBETSEBE KA $T$,SENYANYATSI,-1,sesotho
BANA BA BELAELLOA POLAONG EA $T$ KA MOTHAMAHANE BA HLAHA KHOTLA,MOSALI,-1,sesotho
BANA BA BELAELLOA POLAONG EA MOSALI KA MOTHAMAHANE BA HLAHA $T$,KHOTLA,0,sesotho
$T$ BA AHLOLOA KA LITHUNYA TSE SENG MOLAONG,BANNA,-1,sesotho
BANNA BA AHLOLOA KA $T$ TSE SENG MOLAONG,LITHUNYA,-1,sesotho
$T$ O FUMANA KAHLOLO EA KHOEBISANO KA BATHO,MONNA,-1,sesotho
MONNA O FUMANA KAHLOLO EA KHOEBISANO KA $T$,BATHO,-1,sesotho
$T$ LE FUMANA MONNA A LE MOLATO KA BOSHOLU BA LIPHOOFOLO,LEKHOTLA,0,sesotho
LEKHOTLA LE FUMANA $T$ A LE MOLATO KA BOSHOLU BA LIPHOOFOLO,MONNA,-1,sesotho
LEKHOTLA LE FUMANA MONNA A LE MOLATO KA BOSHOLU BA $T$,LIPHOOFOLO,-1,sesotho
$T$ LI FUMANOA LI SOLLA THABENG,LIKHOMO,-1,sesotho
LIKHOMO LI FUMANOA LI SOLLA $T$,THABENG,0,sesotho
$T$ BA MATJALENG KA HO HLABA RAMO EA MOTHO,BANNA,-1,sesotho
BANNA BA MATJALENG KA HO HLABA $T$ EA MOTHO,RAMO,-1,sesotho
$T$ O TŠOARA MOLEPO,MOKHATLO,0,sesotho
MOKHATLO O TŠOARA $T$,MOLEPO,0,sesotho
$T$ EA LITABA,PHATLALATSO,0,sesotho
$T$ SE FUMANA THEPA EA BOSHOLU KA HO SALA MONYENYETSI MORAO,SEPOLESA,1,sesotho
SEPOLESA SE FUMANA $T$ KA HO SALA MONYENYETSI MORAO,THEPA EA BOSHOLU,-1,sesotho
$T$ O TŠOEROE,MONNA,-1,sesotho
BA TSOHELA $T$ MATLA,LEPOLESA LA MOSALI,-1,sesotho
$T$ O TJAMETSOE KE QOSO EA HO KHAKHATHA MOTHO,MONNA,-1,sesotho
MONNA O TJAMETSOE KE QOSO EA HO KHAKHATHA $T$,MOTHO,-1,sesotho
$T$ LI INOLA MOTHO,LIQOILI TSA SEPOLESA,1,sesotho
LIQOILI TSA SEPOLESA LI INOLA $T$,MOTHO,0,sesotho
$T$ SE PHURA LESHOETLA LE BAITŠUKULI,SEPOLESA,1,sesotho
SEPOLESA SE PHURA LESHOETLA LE $T$,BAITŠUKULI,0,sesotho
$T$ BA ETELOA KE MOKHATLO OA MAPOLESA A BASALI,BARUTOA BA SEKOLO,1,sesotho
BARUTOANA BA SEKOLO BA ETELOA KE $T$,MOKHATLO OA MAPOLESA A BASALI,0,sesotho
O BATLA $T$ A M30 000,MASIBA A MPSHE,-1,sesotho
$T$ A TLA RE KHALO MOSE,MAPOLESA,1,sesotho
MAPOLESA A TLA RE KHALO $T$,MOSE,0,sesotho
$T$ LE LAHLELA MOLATA KA BANNENG,LEKHOTLA,0,sesotho
LEKHOTLA LE LAHLELA $T$ KA BANNENG,MOLATA,-1,sesotho
$T$ O TOBANE LE NYEOE EA TEKO EA BOQHEKANYETSI,MOSALI,-1,sesotho
MOSALI O TOBANE LE $T$ EA TEKO EA BOQHEKANYETSI,NYEOE,-1,sesotho
SEKOLO SE PHAHAMENG SE ETELOA KE $T$,SEPOLESA,0,sesotho
$T$ SE ETELOA KE SEPOLESA,SEKOLO SE PHAHAMENG,1,sesotho
$T$ BA KHOLA PHALO HA BA ELELLOA HORE BA KENTSOE MEREBELE,BANNA,-1,sesotho
$T$ O IPHANYEHA PONTŠENG EA NGOANA,MONNA,-1,sesotho
MONNA O IPHANYEHA PONTŠENG EA $T$,NGOANA,0,sesotho
$T$ BA PHOLOSA LIKHOMO LEHANONG LA TAU,BANNA,1,sesotho
BANNA BA PHOLOSA $T$ LEHANONG LA TAU,LIKHOMO,0,sesotho
$T$ O HLAHA KHOTLA HAPE KA LITLOLO TSA MOLAO,MONNA,-1,sesotho
MONNA O HLAHA $T$ HAPE KA LITLOLO TSA MOLAO,KHOTLA,0,sesotho
MONNA O HLAHA KHOTLA HAPE KA $T$,LITLOLO TSA MOLAO,-1,sesotho
$T$ O HLABELA MOSALI OA HAE LEFU,MONNA,-1,sesotho
MONNA O HLABELA $T$ OA HAE LEFU,MOSALI,-1,sesotho
$T$ BA SEBETSANG BA ETELA KEREKE,BASALI,1,sesotho
BASALI BA SEBETSANG BA ETELA $T$,KEREKE,0,sesotho
$T$ SE THEHA SETSOALLE LE TAMENE,SEPOLESA,1,sesotho
SEPOLESA SE THEHA SETSOALLE LE $T$,TAMENE,1,sesotho
O KOKONA $T$ E IKETSENG,KOMPONE,-1,sesotho
$T$ LIA NYAMELA,LINKU TSA NKHONO,-1,sesotho
$T$ BA BEHOA KA PELE HO MAKHOTLA KA LEBAKA LA BOHLASOA,BATHO,-1,sesotho
BATHO BA BEHOA KA PELE HO $T$ KA LEBAKA LA BOHLASOA,MAKHOTLA,0,sesotho
$T$ LI TSOA KANO TLASE,LITHO TSA SEPOLESA,-1,sesotho
LITHO TSA SEPOLESA LI TSOA $T$ TLASE,KANO,0,sesotho
$T$ O QOSOA KA BOMENEMENE,MOPOLOTIKI,-1,sesotho
RUA TSEBO KA $T$ SA HENO,MAFAPHA A SEPOLESA,0,sesotho
$T$ E FA SEPOLESA KOLOI,KOMPONE EA LITAEMANE,1,sesotho
KOMPONE EA LITAEMANE E FA $T$ KOLOI,SEPOLESA,0,sesotho
KOMPONE EA LITAEMANE E FA SEPOLESA $T$,KOLOI,0,sesotho
$T$ LE ETELA METEBO EA SEPOLESA,LETONA,1,sesotho
LETONA LE ETELA $T$,METEBO EA SEPOLESA,0,sesotho
$T$ O KETEKA LE BASALI,MOTLATSI OA TONAKHOLO,1,sesotho
MOTLATSI OA TONAKHOLO O KETEKA LE $T$,BASALI,1,sesotho
SEKOLO SE PHAHAMENG SE ETELOA KE $T$,TONAKHOLO,0,sesotho
$T$ SE ETELOA KE TONAKHOLO,SEKOLO SE PHAHAMENG,1,sesotho
$T$ O NKHA LEFOTHA LEFUNG LA MONNA OA HAE,MOSALI,-1,sesotho
MOSALI O NKHA LEFOTHA LEFUNG LA $T$,MONNA OA HAE,-1,sesotho
HO QHOMA $T$ E MAHLO-MAFUBELU,NTOA,-1,sesotho
$T$ E KOALA KHOELI EA BASALI KA NOTO E HOLIMO,KEREKE,1,sesotho
KEREKE E KOALA $T$ KA NOTO E HOLIMO,KHOELI EA BASALI,0,sesotho
$T$ O FUMANOA A LE MOLATO OA HO BA LE MAHLAAHLELA,MONNA,-1,sesotho
MONNA O FUMANOA A LE MOLATO OA HO BA LE $T$,MAHLAAHLELA,-1,sesotho
$T$ O BEHOA KA PELE HO LEKHOTLA KA LEBAKA LA MOSESE,MOQHOBI,-1,sesotho
MOQHOBI O BEHOA KA PELE HO $T$ KA LEBAKA LA MOSESE,LEKHOTLA,0,sesotho
MOQHOBI O BEHOA KA PELE HO LEKHOTLA KA LEBAKA LA $T$,MOSESE,0,sesotho
$T$ SE BUA LE SECHABA,SEPOLESA,1,sesotho
SEPOLESA SE BUA LE $T$,SECHABA,1,sesotho
$T$ O AHLOLOA LILEMO TSE 12 NTLE LE HO ITEFELLA,MOHLORISI OA LIHOAI,-1,sesotho
$T$ LE BUA LE BANNA BA THABA,LEPOLESA,1,sesotho
LEPOLESA LE BUA LE $T$,BANNA BA THABA,1,sesotho
$T$ E ETSA LETSOHO LA MONNA KE MOKOLLA,KOMPONE EA INSURANCE,1,sesotho
$T$ TSE ILENG TSA FUMANOA LI SOLLA LI KHUTLELA NAHENG EA BOAHISANE,LIKHOMO,1,sesotho
LIKHOMO TSE ILENG TSA FUMANOA LI SOLLA LI KHUTLELA $T$,NAHENG EA BOAHISANE,0,sesotho
$T$ O BELAELLOA KA BOQHEKANYETSI BA JOALA BA M90 000,MOSHANYANA,-1,sesotho
MOSHANYANA O BELAELLOA KA BOQHEKANYETSI BA $T$ BA M90 000,JOALA,1,sesotho
$T$ SE PHAHLA LIBETSA TSE KOTSI MATSOHONG A SELE,SEPOLESA,1,sesotho
SEPOLESA SE PHAHLA $T$ TSE KOTSI MATSOHONG A SELE,LIBETSA,-1,sesotho
$T$ O FUMANOA A KHAOTSOE HLOOHO,MONNA,-1,sesotho
MONNA O FUMANOA A KHAOTSOE $T$,HLOOHO,0,sesotho
$T$ A MENGOA KE LEHAE LA LIKHUTSANA,MAPOLESA A BASALI,1,sesotho
MAPOLESA A BASALI A MENGOA KE $T$,LEHAE LA LIKHUTSANA,0,sesotho
$T$ BA ETELA LIKOLO,BASALI BA SEPOLESA LE MAKOSTABOLE,1,sesotho
BASALI BA SEPOLESA LE MAKOSTABOLE BA ETELA $T$,LIKOLO,0,sesotho
$T$ BA BEHA KHUTLO KETEKELO EA KHOELI EA MOSALI OA MOAFRIKA,BASALI,1,sesotho
BASALI BA BEHA KHUTLO $T$,KETEKELO EA KHOELI EA MOSALI OA MOAFRIKA,1,sesotho
$T$ BA BEHA MEJA FATŠE HO EA QALA BOPHELO BOCHA,BATHO,1,sesotho
BANNA BA AHLOLOA LIKHOELI TSE HLANO $T$,SAKALEHOLO,0,sesotho
$T$ BA AHLOLOA LIKHOELI TSE HLANO $T$,BANNA,-1,sesotho
$T$ E IPHETOLA LITHO TSA SEPOLESA,MEKHALAJOE,-1,sesotho
MEKHALAJOE E IPHETOLA $T$,LITHO TSA SEPOLESA,0,sesotho
$T$ E FA SEPOLESA KOLOI,MEKHATLO,1,sesotho
MEKHATLO E FA $T$ KOLOI,SEPOLESA,0,sesotho
MEKHATLO E FA SEPOLESA $T$,KOLOI,0,sesotho
$T$ SE KOALA KHOELI EA MOSALI OA MO-AFRIKA,SETEREKE,1,sesotho
SETEREKE SE KOALA $T$,KHOELI EA MOSALI OA MO-AFRIKA,0,sesotho
$T$ BA LIPOLAO TSE SOTO BA HLAHA KHOTLA,BABELAELLOA,-1,sesotho
BABELAELLOA BA LIPOLAO TSE SOTO BA HLAHA $T$,KHOTLA,0,sesotho
$T$ O TOBANE LE QOSO EA HO QHEKETSA,MOHLANKA,-1,sesotho
$T$ SE EPELA SECHABA PITSO,SEPOLESA,1,sesotho
SEPOLESA SE EPELA $T$ PITSO,SECHABA,0,sesotho
SEPOLESA SE EPELA SECHABA $T$,PITSO,1,sesotho
$T$ O FENETHOA LE PELE A PATA MOHATSA’E,MONNA,-1,sesotho
MONNA O FENETHOA LE PELE A PATA $T$,MOHATSA'E,0,sesotho
$T$ A KHOTHATSA MAPOLESA A BASALI,MAHOKELA,1,sesotho
MAHOKELA A KHOTHATSA $T$,MAPOLESA A BASALI,0,sesotho
$T$O LLELOA KE LITŠEPE KA POLAO,MOSHANYANA,-1,sesotho
$T$ O HLAHA KHOTLA KA HO HLEKEFETSA KA MOTABO,MONNA,-1,sesotho
MONNA O HLAHA $T$ KA HO HLEKEFETSA KA MOTABO,KHOTLA,0,sesotho
$T$ O FUMANOA KA HAR’A LETAMO LA MALI,MONNA,-1,sesotho
MONNA O FUMANOA KA HAR’A LETAMO LA $T$,MALI,-1,sesotho
$T$ O QOSOA KA POLAO LE BOSHOLU BA BOQHOBANE,MONNA,-1,sesotho
$T$ O FELLOA KE BOPHELO KA PELAELLO EA PETO,MONNA,-1,sesotho
$T$ O TLOTLA LITHO TSE PELI TSA SEPOLESA,MOKHATLO,1,sesotho
MOKHATLO O TLOTLA LITHO TSE PELI TSA $T$,SEPOLESA,1,sesotho
HO FUMANOA $T$,SETOPO SA MOSALI,-1,sesotho
$T$ E TŠOELA TLHEKEFETSO KA MATHE,KOMPONE EA MARANGRANG,1,sesotho
$T$ EA BAHOEBI BA BANYENYANE,MEMO,1,sesotho
MEMO EA $T$,BAHOEBI BA BANYENYANE,0,sesotho
$T$ O QOSETSOA HO IKETSA MOOKAMELI OA SEPOLESA,MONNA,-1,sesotho
MONNA O QOSETSOA HO IKETSA $T$,MOOKAMELI OA SEPOLESA,0,sesotho
$T$ O QOSOA KA POLAO LE HO CHESA 'M'AE,MONNA,-1,sesotho
MONNA O QOSOA KA POLAO LE HO CHESA $T$,'M'AE,-1,sesotho
$T$ BA AHLOLELOA HO SITISA MAPOLESA HO SEBETSA,BANNA,-1,sesotho
BANNA BA AHLOLELOA HO SITISA $T$ HO SEBETSA,MAPOLESA,-1,sesotho
$T$ O NKELOA CHELETE KA MASENE,MOKHATLO,-1,sesotho
MOKHATLO O NKELOA $T$ KA MASENE,CHELETE,0,sesotho
$T$ BA HAPA CHELETE E HAKANYETSOANG HO M80 000 KA BOQHEKANYETSI,BANNA,-1,sesotho
BANNA BA HAPA $T$ E HAKANYETSOANG HO M80 000 KA BOQHEKANYETSI,CHELETE,1,sesotho
BA QOSOA KA HO BULA $T$ KA THOKO HO MOLAO,SEKOLO,-1,sesotho
BA QOSOA KA HO BULA SEKOLO KA THOKO HO $T$,MOLAO,0,sesotho
$T$ A MO HLAHA LESUMATHA,MAFOKISI,1,sesotho
$T$ E NEHELANA KA MOAHO HO SEPOLESA,KOMPONE,1,sesotho
KOMPONE E NEHELANA KA $T$ HO SEPOLESA,MOAHO,0,sesotho
KOMPONE E NEHELANA KA MOAHO HO $T$,SEPOLESA,0,sesotho
$T$ HETLA MORAO MOO RE TSOANG TENG,RE,0,sesotho
$T$ O REKISETSA BATHO LITOKOMANE TSA MOKUNYATA,MONNA,-1,sesotho
MONNA O REKISETSA $T$ LITOKOMANE TSA MOKUNYATA,BATHO,0,sesotho
MONNA O REKISETSA BATHO $T$ TSA MOKUNYATA,LITOKOMANE,-1,sesotho
$T$ O MO BATA LE SA TŠELOENG KE NTA HO TSEKOA PAMPIRI EA KOAE,MONNA,-1,sesotho
MONNA O MO BATA LE SA TŠELOENG KE NTA HO TSEKOA $T$,PAMPIRI EA KOAE,0,sesotho
$T$ SE ETELA SECHABA,SEPOLESA,1,sesotho
SEPOLESA SE ETELA $T$,SECHABA,0,sesotho
$T$ BA QOSOA KA BOSHOLU BA THEPA EA BOLENG BA M265 000,BANNA,-1,sesotho
BANNA BA QOSOA KA BOSHOLU BA $T$ EA BOLENG BA M265 000,THEPA,1,sesotho
$T$ O AHLOLOA LILEMO TSE LESHOME KE LEKHOTLA,MONNA,-1,sesotho
MONNA O AHLOLOA LILEMO TSE LESHOME KE $T$,LEKHOTLA,0,sesotho
HA BA RE TLA BA THULANA LE $T$ MOTSENG,THIBELLA,-1,sesotho
$T$ O EMETSE NYEOE EA POLAO A LE KA TORONKONG,MONNA,-1,sesotho
MONNA O EMETSE $T$ EA POLAO A LE KA TORONKONG,NYEOE,-1,sesotho
MONNA O EMETSE NYEOE EA POLAO A LE KA $T$,TORONKONG,0,sesotho
RE HETLA MORAO RE KENA KA $T$,OFISING EA MOOKAMELI OA SEPOLESA,0,sesotho
$T$ HA O BUTSOE HO LATELA TAKATSO EA TŠOENE,MONOKOTŠOAI,-1,sesotho
MONOKOTŠOAI HA O BUTSOE HO LATELA $T$,TAKATSO EA TŠOENE,0,sesotho
$T$ SE KENA LIPAKENG,SEPOLESA,1,sesotho
$T$ LE MAHOKELA BA PHURA LESHOETLA,SEPOLESA,1,sesotho
SEPOLESA LE $T$ BA PHURA LESHOETLA,MAHOKELA,1,sesotho
$T$ SE HLAHLOBA MEHLAPE,SEPOLESA,1,sesotho
SEPOLESA SE HLAHLOBA $T$,MEHLAPE,0,sesotho
$T$ LE MAHOKELA BA ETSA MERALO,SEPOLESA,1,sesotho
SEPOLESA LE $T$ BA ETSA MERALO,MAHOKELA,1,sesotho
$T$ O FA SEPOLESA MOAHO,MOKHATLO,1,sesotho
MOKHATLO O FA $T$ MOAHO,SEPOLESA,0,sesotho
MOKHATLO O FA SEPOLESA $T$,MOAHO,0,sesotho
$T$ BA KENA-KENANA LE LEBITLA BA KHAOLA SETOPO HLOOHO,BANNA,-1,sesotho
BANNA BA KENA-KENANA LE $T$ BA KHAOLA SETOPO HLOOHO,LEBITLA,0,sesotho
BANNA BA KENA-KENANA LE LEBITLA BA KHAOLA $T$ HLOOHO,SETOPO,-1,sesotho
BANNA BA KENA-KENANA LE LEBITLA BA KHAOLA SETOPO $T$,HLOOHO,0,sesotho
$T$ O BOLAELOA SETHIBA-MATHE,MONNA,-1,sesotho
MONNA O BOLAELOA $T$,SETHIBA-MATHE,0,sesotho
$T$ BANA BA NTSE BA BATLOA KE SEPOLESA,BANNA,-1,sesotho
BANNA BANA BA NTSE BA BATLOA KE $T$,SEPOLESA,0,sesotho
